time/fps,time/episodes,time/total_timesteps,train/learning_rate,train/ent_coef,train/critic_loss,train/n_updates,rollout/ep_len_mean,train/actor_loss,rollout/ep_rew_mean,time/time_elapsed,train/ent_coef_loss
303,1560,780000,,,,,500.0,,11.78183371,2570,
303,1564,790000,0.00075,0.0016391616081818938,0.06194182485342026,39334,500.0,-5.631338596343994,10.90699525,2604,15.601669311523438
303,1568,790000,,,,,500.0,,10.90699525,2604,
303,1572,790000,,,,,500.0,,10.90699525,2604,
303,1576,790000,,,,,500.0,,10.90699525,2604,
303,1580,790000,,,,,500.0,,10.90699525,2604,
303,1584,800000,0.00075,0.0020063440315425396,0.012480678036808968,39834,500.0,-5.246103286743164,15.732155510000002,2636,-9.841384887695312
303,1588,800000,,,,,500.0,,15.732155510000002,2636,
303,1592,800000,,,,,500.0,,15.732155510000002,2636,
303,1596,800000,,,,,500.0,,15.732155510000002,2636,
303,1600,800000,,,,,500.0,,15.732155510000002,2636,
303,1604,810000,0.00075,0.0018313865875825286,0.024340450763702393,40334,500.0,-5.655875205993652,19.4026931,2670,-0.04341399669647217
303,1608,810000,,,,,500.0,,19.4026931,2670,
303,1612,810000,,,,,500.0,,19.4026931,2670,
303,1616,810000,,,,,500.0,,19.4026931,2670,
303,1620,810000,,,,,500.0,,19.4026931,2670,
303,1624,820000,0.00075,0.002088274108245969,0.031095849350094795,40834,500.0,-5.395052909851074,21.28691035,2703,1.0460944175720215
303,1628,820000,,,,,500.0,,21.28691035,2703,
303,1632,820000,,,,,500.0,,21.28691035,2703,
303,1636,820000,,,,,500.0,,21.28691035,2703,
303,1640,820000,,,,,500.0,,21.28691035,2703,
303,1644,830000,0.00075,0.00209518033079803,0.009051337838172913,41334,500.0,-5.10154390335083,20.39498295,2736,-6.50856876373291
303,1648,830000,,,,,500.0,,20.39498295,2736,
303,1652,830000,,,,,500.0,,20.39498295,2736,
303,1656,830000,,,,,500.0,,20.39498295,2736,
303,1660,830000,,,,,500.0,,20.39498295,2736,
303,1664,840000,0.00075,0.002102383179590106,0.05980431288480759,41834,500.0,-5.453285217285156,19.856798370000003,2768,2.827293872833252
303,1668,840000,,,,,500.0,,19.856798370000003,2768,
303,1672,840000,,,,,500.0,,19.856798370000003,2768,
303,1676,840000,,,,,500.0,,19.856798370000003,2768,
303,1680,840000,,,,,500.0,,19.856798370000003,2768,
303,1684,850000,0.00075,0.001960531808435917,0.025453753769397736,42334,500.0,-5.284960746765137,17.115726770000002,2802,-1.5552446842193604
303,1688,850000,,,,,500.0,,17.115726770000002,2802,
303,1692,850000,,,,,500.0,,17.115726770000002,2802,
303,1696,850000,,,,,500.0,,17.115726770000002,2802,
303,1700,850000,,,,,500.0,,17.115726770000002,2802,
303,1704,860000,0.00075,0.0019345132168382406,0.021895941346883774,42834,500.0,-5.4751667976379395,19.323204490000002,2835,1.8159191608428955
303,1708,860000,,,,,500.0,,19.323204490000002,2835,
303,1712,860000,,,,,500.0,,19.323204490000002,2835,
303,1716,860000,,,,,500.0,,19.323204490000002,2835,
303,1720,860000,,,,,500.0,,19.323204490000002,2835,
303,1724,870000,0.00075,0.002024734392762184,0.03296973556280136,43334,500.0,-5.164606094360352,22.896743809999997,2868,-13.136783599853516
303,1728,870000,,,,,500.0,,22.896743809999997,2868,
303,1732,870000,,,,,500.0,,22.896743809999997,2868,
303,1736,870000,,,,,500.0,,22.896743809999997,2868,
303,1740,870000,,,,,500.0,,22.896743809999997,2868,
303,1744,880000,0.00075,0.002009829506278038,0.05284321308135986,43834,500.0,-5.535067558288574,28.785053690000005,2901,0.18911337852478027
303,1748,880000,,,,,500.0,,28.785053690000005,2901,
303,1752,880000,,,,,500.0,,28.785053690000005,2901,
303,1756,880000,,,,,500.0,,28.785053690000005,2901,
303,1760,880000,,,,,500.0,,28.785053690000005,2901,
303,1764,890000,0.00075,0.0020674134138971567,0.034106966108083725,44334,500.0,-5.520744323730469,32.51366338,2934,0.6446094512939453
303,1768,890000,,,,,500.0,,32.51366338,2934,
303,1772,890000,,,,,500.0,,32.51366338,2934,
303,1776,890000,,,,,500.0,,32.51366338,2934,
303,1780,890000,,,,,500.0,,32.51366338,2934,
303,1784,900000,0.00075,0.0024357095826417208,0.06985976547002792,44834,500.0,-5.716647148132324,37.65924713,2968,4.181187152862549
303,1788,900000,,,,,500.0,,37.65924713,2968,
303,1792,900000,,,,,500.0,,37.65924713,2968,
303,1796,900000,,,,,500.0,,37.65924713,2968,
303,1800,900000,,,,,500.0,,37.65924713,2968,
303,1804,910000,0.00075,0.0024487574119120836,0.026365185156464577,45334,500.0,-5.5631184577941895,36.714299049999994,3001,4.368926048278809
303,1808,910000,,,,,500.0,,36.714299049999994,3001,
303,1812,910000,,,,,500.0,,36.714299049999994,3001,
303,1816,910000,,,,,500.0,,36.714299049999994,3001,
303,1820,910000,,,,,500.0,,36.714299049999994,3001,
303,1824,920000,0.00075,0.0025130275171250105,0.17429593205451965,45834,500.0,-5.601605415344238,43.43702792999999,3033,6.444693088531494
303,1828,920000,,,,,500.0,,43.43702792999999,3033,
303,1832,920000,,,,,500.0,,43.43702792999999,3033,
303,1836,920000,,,,,500.0,,43.43702792999999,3033,
303,1840,920000,,,,,500.0,,43.43702792999999,3033,
303,1844,930000,0.00075,0.002665140898898244,0.048361264169216156,46334,500.0,-5.986066818237305,41.03409219,3067,8.208815574645996
303,1848,930000,,,,,500.0,,41.03409219,3067,
303,1852,930000,,,,,500.0,,41.03409219,3067,
303,1856,930000,,,,,500.0,,41.03409219,3067,
303,1860,930000,,,,,500.0,,41.03409219,3067,
303,1864,940000,0.00075,0.002693573944270611,0.09799756854772568,46834,500.0,-5.644505500793457,43.551283950000006,3100,-10.019733428955078
303,1868,940000,,,,,500.0,,43.551283950000006,3100,
303,1872,940000,,,,,500.0,,43.551283950000006,3100,
303,1876,940000,,,,,500.0,,43.551283950000006,3100,
303,1880,940000,,,,,500.0,,43.551283950000006,3100,
303,1884,950000,0.00075,0.002522870432585478,0.18225720524787903,47334,500.0,-6.3572540283203125,44.01410913000001,3133,0.6931030750274658
303,1888,950000,,,,,500.0,,44.01410913000001,3133,
303,1892,950000,,,,,500.0,,44.01410913000001,3133,
303,1896,950000,,,,,500.0,,44.01410913000001,3133,
303,1900,950000,,,,,500.0,,44.01410913000001,3133,
303,1904,960000,0.00075,0.002531691687181592,0.07207334041595459,47834,500.0,-5.766501426696777,55.49513781999999,3166,8.80385971069336
303,1908,960000,,,,,500.0,,55.49513781999999,3166,
303,1912,960000,,,,,500.0,,55.49513781999999,3166,
303,1916,960000,,,,,500.0,,55.49513781999999,3166,
303,1920,960000,,,,,500.0,,55.49513781999999,3166,
303,1924,970000,0.00075,0.002751681488007307,0.06392771750688553,48334,500.0,-6.3569793701171875,48.98187605000001,3199,-1.0987612009048462
303,1928,970000,,,,,500.0,,48.98187605000001,3199,
303,1932,970000,,,,,500.0,,48.98187605000001,3199,
303,1936,970000,,,,,500.0,,48.98187605000001,3199,
303,1940,970000,,,,,500.0,,48.98187605000001,3199,
303,1944,980000,0.00075,0.0027149212546646595,0.06417275220155716,48834,500.0,-6.417748928070068,54.63013187999999,3232,1.6242363452911377
303,1948,980000,,,,,500.0,,54.63013187999999,3232,
303,1952,980000,,,,,500.0,,54.63013187999999,3232,
303,1956,980000,,,,,500.0,,54.63013187999999,3232,
303,1960,980000,,,,,500.0,,54.63013187999999,3232,
303,1964,990000,0.00075,0.0028142989613115788,0.05828741565346718,49334,500.0,-6.093744277954102,54.581508719999995,3266,2.5623958110809326
303,1968,990000,,,,,500.0,,54.581508719999995,3266,
303,1972,990000,,,,,500.0,,54.581508719999995,3266,
303,1976,990000,,,,,500.0,,54.581508719999995,3266,
303,1980,990000,,,,,500.0,,54.581508719999995,3266,
302,1984,1000000,0.00075,0.0028338031843304634,0.11200185865163803,49834,500.0,-6.894813537597656,61.6111413,3300,-0.45611143112182617
302,1988,1000000,,,,,500.0,,61.6111413,3300,
302,1992,1000000,,,,,500.0,,61.6111413,3300,
302,1996,1000000,,,,,500.0,,61.6111413,3300,
302,2000,1000000,,,,,500.0,,61.6111413,3300,
